query_id,layer,target_prob,target_rank,knowledge_present,ground_truth,suppression_pattern
hp_24,15,5.9604644775390625e-06,15154,False,I must not tell lies,none
hp_24,16,1.5795230865478516e-05,9600,False,I must not tell lies,none
hp_24,17,1.6868114471435547e-05,6462,False,I must not tell lies,none
hp_24,18,1.1622905731201172e-05,7659,False,I must not tell lies,none
hp_24,19,2.384185791015625e-05,5672,False,I must not tell lies,none
hp_24,20,7.3909759521484375e-06,8523,False,I must not tell lies,none
hp_24,21,1.1444091796875e-05,8102,False,I must not tell lies,none
hp_24,22,6.377696990966797e-06,9795,False,I must not tell lies,none
hp_24,23,1.043081283569336e-05,9935,False,I must not tell lies,none
hp_24,24,1.233816146850586e-05,10194,False,I must not tell lies,none
hp_24,25,1.2576580047607422e-05,10640,False,I must not tell lies,none
hp_24,26,0.0,10735,False,I must not tell lies,none
hp_24,27,1.1920928955078125e-07,9281,False,I must not tell lies,none
hp_24,28,2.205371856689453e-06,6584,False,I must not tell lies,none
hp_24,29,7.152557373046875e-06,3860,False,I must not tell lies,none
hp_24,30,1.329183578491211e-05,686,False,I must not tell lies,none
hp_24,31,1.6689300537109375e-05,70,False,I must not tell lies,none
hp_24,32,1.9073486328125e-06,207,False,I must not tell lies,none
hp_25,0,8.624792098999023e-05,1541,False,Hermione,none
hp_25,1,1.049041748046875e-05,9066,False,Hermione,none
hp_25,2,4.649162292480469e-05,3037,False,Hermione,none
hp_25,3,6.830692291259766e-05,2460,False,Hermione,none
hp_25,4,3.886222839355469e-05,4453,False,Hermione,none
hp_25,5,4.363059997558594e-05,4263,False,Hermione,none
hp_25,6,0.00014603137969970703,1147,False,Hermione,none
hp_25,7,1.4662742614746094e-05,8988,False,Hermione,none
hp_25,8,7.092952728271484e-06,15378,False,Hermione,none
hp_25,9,8.940696716308594e-07,27410,False,Hermione,none
hp_25,10,1.1920928955078125e-06,26342,False,Hermione,none
hp_25,11,5.960464477539062e-07,28910,False,Hermione,none
hp_25,12,8.940696716308594e-07,27420,False,Hermione,none
hp_25,13,2.980232238769531e-07,30479,False,Hermione,none
hp_25,14,3.3974647521972656e-06,20225,False,Hermione,none
hp_25,15,7.152557373046875e-07,28386,False,Hermione,none
hp_25,16,1.9073486328125e-06,23684,False,Hermione,none
hp_25,17,3.933906555175781e-06,17914,False,Hermione,none
hp_25,18,5.245208740234375e-06,15931,False,Hermione,none
hp_25,19,1.9788742065429688e-05,7168,False,Hermione,none
hp_25,20,5.364418029785156e-06,14853,False,Hermione,none
hp_25,21,8.404254913330078e-06,11363,False,Hermione,none
hp_25,22,2.759695053100586e-05,3844,False,Hermione,none
hp_25,23,1.4483928680419922e-05,6630,False,Hermione,none
hp_25,24,1.913309097290039e-05,5799,False,Hermione,none
hp_25,25,4.0590763092041016e-05,2785,False,Hermione,none
hp_25,26,2.9146671295166016e-05,3756,False,Hermione,none
hp_25,27,2.396106719970703e-05,5179,False,Hermione,none
hp_25,28,1.7642974853515625e-05,7002,False,Hermione,none
hp_25,29,1.4722347259521484e-05,7323,False,Hermione,none
hp_25,30,1.245737075805664e-05,5427,False,Hermione,none
hp_25,31,2.384185791015625e-07,3187,False,Hermione,none
hp_25,32,2.384185791015625e-07,2040,False,Hermione,none
hp_26,0,1.7881393432617188e-07,29633,False,'Gryffindor!',none
hp_26,1,6.67572021484375e-06,13879,False,'Gryffindor!',none
hp_26,2,7.62939453125e-06,13170,False,'Gryffindor!',none
hp_26,3,2.2709369659423828e-05,6875,False,'Gryffindor!',none
hp_26,4,7.212162017822266e-06,14709,False,'Gryffindor!',none
hp_26,5,1.5556812286376953e-05,9142,False,'Gryffindor!',none
hp_26,6,1.8775463104248047e-05,7831,False,'Gryffindor!',none
hp_26,7,0.00016391277313232422,1027,False,'Gryffindor!',none
hp_26,8,1.537799835205078e-05,9195,False,'Gryffindor!',none
hp_26,9,6.496906280517578e-06,15888,False,'Gryffindor!',none
hp_26,10,3.933906555175781e-06,19775,False,'Gryffindor!',none
hp_26,11,4.76837158203125e-06,17946,False,'Gryffindor!',none
hp_26,12,7.62939453125e-06,14197,False,'Gryffindor!',none
hp_26,13,6.67572021484375e-06,15748,False,'Gryffindor!',none
hp_26,14,3.635883331298828e-06,19647,False,'Gryffindor!',none
hp_26,15,3.4570693969726562e-06,15316,False,'Gryffindor!',none
hp_26,16,6.4373016357421875e-06,8681,False,'Gryffindor!',none
hp_26,17,8.821487426757812e-06,6569,False,'Gryffindor!',none
hp_26,18,2.7239322662353516e-05,4615,False,'Gryffindor!',none
hp_26,19,3.814697265625e-06,13001,False,'Gryffindor!',none
hp_26,20,7.62939453125e-06,5003,False,'Gryffindor!',none
hp_26,21,4.8160552978515625e-05,980,False,'Gryffindor!',none
hp_26,22,2.855062484741211e-05,3062,False,'Gryffindor!',none
hp_26,23,4.190206527709961e-05,2371,False,'Gryffindor!',none
hp_26,24,3.9517879486083984e-05,3332,False,'Gryffindor!',none
hp_26,25,4.70280647277832e-05,2780,False,'Gryffindor!',none
hp_26,26,2.3424625396728516e-05,4462,False,'Gryffindor!',none
hp_26,27,9.107589721679688e-05,872,False,'Gryffindor!',none
hp_26,28,5.990266799926758e-05,560,False,'Gryffindor!',none
hp_26,29,8.207559585571289e-05,181,False,'Gryffindor!',none
hp_26,30,8.600950241088867e-05,105,False,'Gryffindor!',none
hp_26,31,1.2934207916259766e-05,44,False,'Gryffindor!',none
hp_26,32,0.00010597705841064453,33,False,'Gryffindor!',none
hp_27,0,3.4570693969726562e-06,15189,False,Care of Magical Creatures,none
hp_27,1,3.504753112792969e-05,2971,False,Care of Magical Creatures,none
hp_27,2,1.0371208190917969e-05,10818,False,Care of Magical Creatures,none
hp_27,3,9.059906005859375e-06,13077,False,Care of Magical Creatures,none
hp_27,4,7.271766662597656e-06,14970,False,Care of Magical Creatures,none
hp_27,5,4.57763671875e-05,3815,False,Care of Magical Creatures,none
hp_27,6,5.143880844116211e-05,3521,False,Care of Magical Creatures,none
hp_27,7,1.0907649993896484e-05,10917,False,Care of Magical Creatures,none
hp_27,8,1.2159347534179688e-05,10472,False,Care of Magical Creatures,none
hp_27,9,2.0623207092285156e-05,7579,False,Care of Magical Creatures,none
hp_27,10,8.58306884765625e-05,1552,False,Care of Magical Creatures,none
hp_27,11,1.8298625946044922e-05,6526,False,Care of Magical Creatures,none
hp_27,12,0.00010609626770019531,1538,False,Care of Magical Creatures,none
hp_27,13,8.07642936706543e-05,2286,False,Care of Magical Creatures,none
hp_27,14,0.0001226663589477539,1498,False,Care of Magical Creatures,none
hp_27,15,4.7206878662109375e-05,3973,False,Care of Magical Creatures,none
hp_27,16,3.808736801147461e-05,4625,False,Care of Magical Creatures,none
hp_27,17,0.00010287761688232422,1498,False,Care of Magical Creatures,none
hp_27,18,6.103515625e-05,2520,False,Care of Magical Creatures,none
hp_27,19,2.193450927734375e-05,6030,False,Care of Magical Creatures,none
hp_27,20,1.150369644165039e-05,10337,False,Care of Magical Creatures,none
hp_27,21,2.282857894897461e-05,5939,False,Care of Magical Creatures,none
hp_27,22,9.238719940185547e-06,10921,False,Care of Magical Creatures,none
hp_27,23,7.987022399902344e-06,11026,False,Care of Magical Creatures,none
hp_27,24,1.049041748046875e-05,8533,False,Care of Magical Creatures,none
hp_27,25,1.0013580322265625e-05,8261,False,Care of Magical Creatures,none
hp_27,26,8.940696716308594e-06,4937,False,Care of Magical Creatures,none
hp_27,27,2.682209014892578e-06,3833,False,Care of Magical Creatures,none
hp_27,28,2.86102294921875e-06,4151,False,Care of Magical Creatures,none
hp_27,29,2.8014183044433594e-06,6923,False,Care of Magical Creatures,none
hp_27,30,2.562999725341797e-06,6378,False,Care of Magical Creatures,none
hp_27,31,1.1920928955078125e-07,2517,False,Care of Magical Creatures,none
hp_27,32,3.5762786865234375e-07,1800,False,Care of Magical Creatures,none
hp_28,0,1.1742115020751953e-05,7691,False,Transfiguration,suppressed_at_output
hp_28,1,1.1980533599853516e-05,8065,False,Transfiguration,suppressed_at_output
hp_28,2,2.5570392608642578e-05,4903,False,Transfiguration,suppressed_at_output
hp_28,3,8.702278137207031e-06,12878,False,Transfiguration,suppressed_at_output
hp_28,4,1.1742115020751953e-05,10775,False,Transfiguration,suppressed_at_output
hp_28,5,3.814697265625e-06,19376,False,Transfiguration,suppressed_at_output
hp_28,6,8.046627044677734e-06,14021,False,Transfiguration,suppressed_at_output
hp_28,7,2.9981136322021484e-05,5556,False,Transfiguration,suppressed_at_output
hp_28,8,6.556510925292969e-06,15163,False,Transfiguration,suppressed_at_output
hp_28,9,1.8298625946044922e-05,7709,False,Transfiguration,suppressed_at_output
hp_28,10,2.110004425048828e-05,7340,False,Transfiguration,suppressed_at_output
hp_28,11,6.872415542602539e-05,2355,False,Transfiguration,suppressed_at_output
hp_28,12,0.00015735626220703125,949,False,Transfiguration,suppressed_at_output
hp_28,13,1.3530254364013672e-05,9900,False,Transfiguration,suppressed_at_output
hp_28,14,1.9609928131103516e-05,6959,False,Transfiguration,suppressed_at_output
hp_28,15,5.424022674560547e-06,14412,False,Transfiguration,suppressed_at_output
hp_28,16,1.2278556823730469e-05,10719,False,Transfiguration,suppressed_at_output
hp_28,17,3.814697265625e-06,17527,False,Transfiguration,suppressed_at_output
hp_28,18,1.0728836059570312e-05,8708,False,Transfiguration,suppressed_at_output
hp_28,19,1.0788440704345703e-05,8433,False,Transfiguration,suppressed_at_output
hp_28,20,1.817941665649414e-05,3746,False,Transfiguration,suppressed_at_output
hp_28,21,0.002002716064453125,40,False,Transfiguration,suppressed_at_output
hp_28,22,0.004673004150390625,11,False,Transfiguration,suppressed_at_output
hp_28,23,0.0018587112426757812,12,False,Transfiguration,suppressed_at_output
hp_28,24,0.0012426376342773438,14,False,Transfiguration,suppressed_at_output
hp_28,25,0.44775390625,1,True,Transfiguration,suppressed_at_output
hp_28,26,0.429443359375,1,True,Transfiguration,suppressed_at_output
hp_28,27,0.01666259765625,5,True,Transfiguration,suppressed_at_output
hp_28,28,0.01128387451171875,7,True,Transfiguration,suppressed_at_output
hp_28,29,0.0755615234375,3,True,Transfiguration,suppressed_at_output
hp_28,30,0.232421875,2,True,Transfiguration,suppressed_at_output
hp_28,31,0.1270751953125,3,True,Transfiguration,suppressed_at_output
hp_28,32,0.0521240234375,4,True,Transfiguration,suppressed_at_output
hp_29,0,2.980232238769531e-07,28383,False,the egg,suppressed_from_early
hp_29,1,5.137920379638672e-05,1410,False,the egg,suppressed_from_early
hp_29,2,5.054473876953125e-05,2434,False,the egg,suppressed_from_early
hp_29,3,4.756450653076172e-05,3490,False,the egg,suppressed_from_early
hp_29,4,2.580881118774414e-05,6079,False,the egg,suppressed_from_early
hp_29,5,2.372264862060547e-05,6787,False,the egg,suppressed_from_early
hp_29,6,4.667043685913086e-05,3604,False,the egg,suppressed_from_early
hp_29,7,0.00023615360260009766,660,True,the egg,suppressed_from_early
hp_29,8,0.00015604496002197266,1100,False,the egg,suppressed_from_early
hp_29,9,0.00016570091247558594,987,False,the egg,suppressed_from_early
hp_29,10,0.00041031837463378906,289,False,the egg,suppressed_from_early
hp_29,11,0.00017154216766357422,890,False,the egg,suppressed_from_early
hp_29,12,6.520748138427734e-05,2590,False,the egg,suppressed_from_early
hp_29,13,4.9114227294921875e-05,3232,False,the egg,suppressed_from_early
hp_29,14,4.285573959350586e-05,2932,False,the egg,suppressed_from_early
hp_29,15,2.3305416107177734e-05,5552,False,the egg,suppressed_from_early
hp_29,16,3.17692756652832e-05,5272,False,the egg,suppressed_from_early
hp_29,17,1.919269561767578e-05,4036,False,the egg,suppressed_from_early
hp_29,18,6.0439109802246094e-05,1993,False,the egg,suppressed_from_early
hp_29,19,8.195638656616211e-05,1204,False,the egg,suppressed_from_early
hp_29,20,0.0,301,False,the egg,suppressed_from_early
hp_29,21,0.0,336,False,the egg,suppressed_from_early
hp_29,22,0.0,393,False,the egg,suppressed_from_early
hp_29,23,5.960464477539063e-08,104,False,the egg,suppressed_from_early
hp_29,24,0.0,312,False,the egg,suppressed_from_early
hp_29,25,0.0,474,False,the egg,suppressed_from_early
hp_29,26,0.0,302,False,the egg,suppressed_from_early
hp_29,27,0.0,377,False,the egg,suppressed_from_early
hp_29,28,0.0,317,False,the egg,suppressed_from_early
hp_29,29,4.112720489501953e-06,145,False,the egg,suppressed_from_early
hp_29,30,1.1205673217773438e-05,52,False,the egg,suppressed_from_early
hp_29,31,7.033348083496094e-06,21,True,the egg,suppressed_from_early
hp_29,32,0.0,491,True,the egg,suppressed_from_early
hp_30,0,1.7881393432617188e-07,29620,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,1,1.4781951904296875e-05,6878,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,2,7.867813110351562e-06,13068,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,3,3.2782554626464844e-05,5124,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,4,6.139278411865234e-06,16181,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,5,1.9729137420654297e-05,7899,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,6,3.522634506225586e-05,4966,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,7,0.0004208087921142578,311,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,8,2.3484230041503906e-05,7138,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,9,1.2159347534179688e-05,11053,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,10,1.1205673217773438e-05,11584,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,11,5.7220458984375e-06,16193,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,12,8.821487426757812e-06,12582,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,13,3.635883331298828e-06,19350,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,14,4.887580871582031e-06,17185,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,15,2.5987625122070312e-05,5952,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,16,0.0004372596740722656,281,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,17,0.00019919872283935547,702,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,18,0.00018286705017089844,751,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,19,0.0001920461654663086,724,True,"""He's not even good-looking!""",suppressed_from_middle
hp_30,20,0.00011336803436279297,615,True,"""He's not even good-looking!""",suppressed_from_middle
hp_30,21,0.0003600120544433594,190,True,"""He's not even good-looking!""",suppressed_from_middle
hp_30,22,0.00038504600524902344,151,True,"""He's not even good-looking!""",suppressed_from_middle
hp_30,23,8.64267349243164e-06,256,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,24,5.364418029785156e-07,244,True,"""He's not even good-looking!""",suppressed_from_middle
hp_30,25,4.172325134277344e-07,236,True,"""He's not even good-looking!""",suppressed_from_middle
hp_30,26,4.172325134277344e-07,260,True,"""He's not even good-looking!""",suppressed_from_middle
hp_30,27,6.556510925292969e-07,268,True,"""He's not even good-looking!""",suppressed_from_middle
hp_30,28,3.039836883544922e-06,243,True,"""He's not even good-looking!""",suppressed_from_middle
hp_30,29,5.990266799926758e-05,52,True,"""He's not even good-looking!""",suppressed_from_middle
hp_30,30,0.00015687942504882812,33,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,31,0.00038242340087890625,12,False,"""He's not even good-looking!""",suppressed_from_middle
hp_30,32,8.112192153930664e-05,25,False,"""He's not even good-looking!""",suppressed_from_middle
hp_31,0,1.430511474609375e-06,20963,False,Veritaserum,none
hp_31,1,7.3909759521484375e-06,12076,False,Veritaserum,none
hp_31,2,1.9431114196777344e-05,6733,False,Veritaserum,none
hp_31,3,5.900859832763672e-06,15974,False,Veritaserum,none
hp_31,4,5.185604095458984e-06,17167,False,Veritaserum,none
hp_31,5,2.7418136596679688e-06,21381,False,Veritaserum,none
hp_31,6,1.239776611328125e-05,10317,False,Veritaserum,none
hp_31,7,2.5272369384765625e-05,6243,False,Veritaserum,none
hp_31,8,4.291534423828125e-06,18704,False,Veritaserum,none
hp_31,9,2.562999725341797e-06,22241,False,Veritaserum,none
hp_31,10,8.940696716308594e-07,27947,False,Veritaserum,none
hp_31,11,5.9604644775390625e-06,15625,False,Veritaserum,none
hp_31,12,5.900859832763672e-06,15728,False,Veritaserum,none
hp_31,13,3.325939178466797e-05,5041,False,Veritaserum,none
hp_31,14,4.309415817260742e-05,4036,False,Veritaserum,none
hp_31,15,1.2695789337158203e-05,5807,False,Veritaserum,none
hp_31,16,7.271766662597656e-06,7890,False,Veritaserum,none
hp_31,17,2.9206275939941406e-06,8220,False,Veritaserum,none
hp_31,18,1.3768672943115234e-05,4122,False,Veritaserum,none
hp_31,19,5.364418029785156e-07,3950,False,Veritaserum,none
hp_31,20,1.1920928955078125e-07,5143,False,Veritaserum,none
hp_31,21,4.172325134277344e-07,3062,False,Veritaserum,none
hp_31,22,2.7418136596679688e-06,2944,False,Veritaserum,none
hp_31,23,1.6748905181884766e-05,2390,False,Veritaserum,none
hp_31,24,4.231929779052734e-06,4161,False,Veritaserum,none
hp_31,25,2.1457672119140625e-06,5247,False,Veritaserum,none
hp_31,26,3.874301910400391e-06,4595,False,Veritaserum,none
hp_31,27,4.231929779052734e-06,3983,False,Veritaserum,none
hp_31,28,1.3053417205810547e-05,3059,False,Veritaserum,none
hp_31,29,1.9550323486328125e-05,2282,False,Veritaserum,none
hp_31,30,1.6450881958007812e-05,2037,False,Veritaserum,none
hp_31,31,7.748603820800781e-07,452,False,Veritaserum,none
hp_31,32,1.1205673217773438e-05,381,False,Veritaserum,none
hp_32,0,1.7881393432617188e-07,29618,False,Pigwidgeon,none
hp_32,1,2.4378299713134766e-05,4631,False,Pigwidgeon,none
hp_32,2,1.3947486877441406e-05,9080,False,Pigwidgeon,none
hp_32,3,3.892183303833008e-05,4456,False,Pigwidgeon,none
hp_32,4,2.86102294921875e-05,5740,False,Pigwidgeon,none
hp_32,5,6.198883056640625e-06,15840,False,Pigwidgeon,none
hp_32,6,2.5033950805664062e-05,6420,False,Pigwidgeon,none
hp_32,7,0.00012058019638061523,1437,False,Pigwidgeon,none
hp_32,8,3.4689903259277344e-05,4951,False,Pigwidgeon,none
hp_32,9,3.594160079956055e-05,5105,False,Pigwidgeon,none
hp_32,10,1.2695789337158203e-05,10992,False,Pigwidgeon,none
hp_32,11,9.000301361083984e-06,13667,False,Pigwidgeon,none
hp_32,12,2.002716064453125e-05,7756,False,Pigwidgeon,none
hp_32,13,8.344650268554688e-06,14687,False,Pigwidgeon,none
hp_32,14,2.4437904357910156e-06,22001,False,Pigwidgeon,none
hp_32,15,7.748603820800781e-07,26655,False,Pigwidgeon,none
hp_32,16,1.430511474609375e-06,23346,False,Pigwidgeon,none
hp_32,17,1.3709068298339844e-06,22917,False,Pigwidgeon,none
hp_32,18,6.556510925292969e-07,27145,False,Pigwidgeon,none
hp_32,19,1.7881393432617188e-07,30252,False,Pigwidgeon,none
hp_32,20,2.980232238769531e-07,29649,False,Pigwidgeon,none
hp_32,21,2.980232238769531e-07,28857,False,Pigwidgeon,none
hp_32,22,4.76837158203125e-07,27026,False,Pigwidgeon,none
hp_32,23,6.556510925292969e-07,27252,False,Pigwidgeon,none
hp_32,24,8.344650268554688e-07,26771,False,Pigwidgeon,none
hp_32,25,1.0132789611816406e-06,25820,False,Pigwidgeon,none
hp_32,26,5.960464477539063e-08,22834,False,Pigwidgeon,none
hp_32,27,4.76837158203125e-07,27691,False,Pigwidgeon,none
hp_32,28,1.6093254089355469e-06,23056,False,Pigwidgeon,none
hp_32,29,2.9206275939941406e-06,15773,False,Pigwidgeon,none
hp_32,30,1.2099742889404297e-05,2544,False,Pigwidgeon,none
hp_32,31,4.410743713378906e-06,112,False,Pigwidgeon,none
hp_32,32,5.185604095458984e-06,358,False,Pigwidgeon,none
hp_33,0,1.9669532775878906e-06,18991,False,Professor Trelawney,late_emerging
hp_33,1,1.0788440704345703e-05,9697,False,Professor Trelawney,late_emerging
hp_33,2,8.761882781982422e-06,12630,False,Professor Trelawney,late_emerging
hp_33,3,6.4373016357421875e-06,15270,False,Professor Trelawney,late_emerging
hp_33,4,1.52587890625e-05,9492,False,Professor Trelawney,late_emerging
hp_33,5,2.9385089874267578e-05,5737,False,Professor Trelawney,late_emerging
hp_33,6,7.092952728271484e-06,15211,False,Professor Trelawney,late_emerging
hp_33,7,9.5367431640625e-06,12056,False,Professor Trelawney,late_emerging
hp_33,8,3.0994415283203125e-06,21364,False,Professor Trelawney,late_emerging
hp_33,9,4.1604042053222656e-05,4441,False,Professor Trelawney,late_emerging
hp_33,10,2.5033950805664062e-05,6911,False,Professor Trelawney,late_emerging
hp_33,11,1.329183578491211e-05,9830,False,Professor Trelawney,late_emerging
hp_33,12,2.2649765014648438e-06,21888,False,Professor Trelawney,late_emerging
hp_33,13,8.344650268554688e-07,27193,False,Professor Trelawney,late_emerging
hp_33,14,1.4901161193847656e-06,24813,False,Professor Trelawney,late_emerging
hp_33,15,4.76837158203125e-06,16445,False,Professor Trelawney,late_emerging
hp_33,16,7.808208465576172e-06,12731,False,Professor Trelawney,late_emerging
hp_33,17,5.429983139038086e-05,2425,False,Professor Trelawney,late_emerging
hp_33,18,0.0007843971252441406,112,False,Professor Trelawney,late_emerging
hp_33,19,0.0214996337890625,3,True,Professor Trelawney,late_emerging
hp_33,20,0.007328033447265625,10,True,Professor Trelawney,late_emerging
hp_33,21,0.018585205078125,6,True,Professor Trelawney,late_emerging
hp_33,22,0.00893402099609375,11,False,Professor Trelawney,late_emerging
hp_33,23,0.00792694091796875,11,False,Professor Trelawney,late_emerging
hp_33,24,0.0194244384765625,6,True,Professor Trelawney,late_emerging
hp_33,25,0.00019288063049316406,18,False,Professor Trelawney,late_emerging
hp_33,26,0.00017142295837402344,24,False,Professor Trelawney,late_emerging
hp_33,27,0.00846099853515625,7,True,Professor Trelawney,late_emerging
hp_33,28,0.00888824462890625,7,True,Professor Trelawney,late_emerging
hp_33,29,0.00914764404296875,6,True,Professor Trelawney,late_emerging
hp_33,30,0.007965087890625,7,True,Professor Trelawney,late_emerging
hp_33,31,0.0222930908203125,11,False,Professor Trelawney,late_emerging
hp_33,32,0.06744384765625,5,True,Professor Trelawney,late_emerging
hp_34,0,1.6689300537109375e-06,20004,False,London,none
hp_34,1,2.3186206817626953e-05,4390,False,London,none
hp_34,2,6.616115570068359e-06,14475,False,London,none
hp_34,3,4.4226646423339844e-05,3701,False,London,none
hp_34,4,4.7087669372558594e-05,3461,False,London,none
hp_34,5,4.851818084716797e-05,3547,False,London,none
hp_34,6,3.4868717193603516e-05,4786,False,London,none
hp_34,7,2.562999725341797e-05,6191,False,London,none
hp_34,8,2.3245811462402344e-06,22718,False,London,none
hp_34,9,6.318092346191406e-06,15782,False,London,none
hp_34,10,1.049041748046875e-05,12374,False,London,none
hp_34,11,3.325939178466797e-05,5145,False,London,none
hp_34,12,2.6345252990722656e-05,5598,False,London,none
hp_34,13,9.834766387939453e-06,12462,False,London,none
hp_34,14,1.4483928680419922e-05,9727,False,London,none
hp_34,15,1.4007091522216797e-05,8204,False,London,none
hp_34,16,2.7298927307128906e-05,4405,False,London,none
hp_34,17,2.9087066650390625e-05,3173,False,London,none
hp_34,18,0.00016748905181884766,485,False,London,none
hp_34,19,0.0007138252258300781,113,False,London,none
hp_34,20,0.0007910728454589844,76,False,London,none
hp_34,21,0.003292083740234375,23,False,London,none
hp_34,22,0.0034503936767578125,28,False,London,none
hp_34,23,0.0038089752197265625,17,False,London,none
hp_34,24,0.002777099609375,22,False,London,none
hp_34,25,0.00131988525390625,12,False,London,none
hp_34,26,0.0023288726806640625,11,False,London,none
hp_34,27,0.0005445480346679688,18,False,London,none
hp_34,28,0.0015811920166015625,15,False,London,none
hp_34,29,0.0004489421844482422,32,False,London,none
hp_34,30,0.0002772808074951172,24,False,London,none
hp_34,31,5.125999450683594e-06,60,False,London,none
hp_34,32,0.00162506103515625,14,False,London,none
hp_35,0,8.624792098999023e-05,1541,False,Hermione,none
hp_35,1,1.531839370727539e-05,7420,False,Hermione,none
hp_35,2,6.324052810668945e-05,2221,False,Hermione,none
hp_35,3,0.00010216236114501953,1665,False,Hermione,none
hp_35,4,6.74128532409668e-05,2697,False,Hermione,none
hp_35,5,7.295608520507812e-05,2563,False,Hermione,none
hp_35,6,0.00017321109771728516,957,False,Hermione,none
hp_35,7,2.849102020263672e-05,5671,False,Hermione,none
hp_35,8,1.5020370483398438e-05,9672,False,Hermione,none
hp_35,9,2.1457672119140625e-06,23512,False,Hermione,none
hp_35,10,3.5762786865234375e-07,30290,False,Hermione,none
hp_35,11,8.940696716308594e-07,27501,False,Hermione,none
hp_35,12,1.0728836059570312e-06,26627,False,Hermione,none
hp_35,13,2.980232238769531e-07,30484,False,Hermione,none
hp_35,14,4.291534423828125e-06,18690,False,Hermione,none
hp_35,15,2.384185791015625e-06,21983,False,Hermione,none
hp_35,16,5.900859832763672e-06,14777,False,Hermione,none
hp_35,17,3.2186508178710938e-06,16179,False,Hermione,none
hp_35,18,6.973743438720703e-06,12012,False,Hermione,none
hp_35,19,5.185604095458984e-06,12758,False,Hermione,none
hp_35,20,1.7881393432617188e-07,12607,False,Hermione,none
hp_35,21,2.980232238769531e-07,9076,False,Hermione,none
hp_35,22,2.682209014892578e-06,6861,False,Hermione,none
hp_35,23,4.291534423828125e-06,7796,False,Hermione,none
hp_35,24,5.543231964111328e-06,6151,False,Hermione,none
hp_35,25,5.424022674560547e-06,7563,False,Hermione,none
hp_35,26,6.139278411865234e-06,7846,False,Hermione,none
hp_35,27,6.318092346191406e-06,7493,False,Hermione,none
hp_35,28,3.337860107421875e-06,11726,False,Hermione,none
hp_35,29,8.58306884765625e-06,7890,False,Hermione,none
hp_35,30,1.8477439880371094e-06,8742,False,Hermione,none
hp_35,31,3.5762786865234375e-07,3684,False,Hermione,none
hp_35,32,3.635883331298828e-06,1700,False,Hermione,none
hp_36,0,1.5497207641601562e-06,20472,False,"The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard.",suppressed_at_output
hp_36,1,2.7000904083251953e-05,3903,False,"The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard.",suppressed_at_output
hp_36,2,4.094839096069336e-05,3659,False,"The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard.",suppressed_at_output
hp_36,3,4.0531158447265625e-05,4233,False,"The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard.",suppressed_at_output
hp_36,4,2.193450927734375e-05,7298,False,"The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard.",suppressed_at_output
hp_36,5,5.2869319915771484e-05,3435,False,"The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard.",suppressed_at_output
hp_36,6,0.00022542476654052734,661,False,"The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard.",suppressed_at_output
hp_36,7,0.0011348724365234375,77,False,"The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard.",suppressed_at_output
hp_36,8,0.0005197525024414062,236,False,"The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard.",suppressed_at_output
hp_36,9,0.00010216236114501953,1760,False,"The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard.",suppressed_at_output
